trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,profit_per_trade,win_rate_ignore_sales,avg_trade_size_ignore_sales,total_trade_volume_ignore_sales,total_trade_number_ignore_sales,frequency_ignore_sales,net_gains_loss_ignore_sales,avg_odds_ignore_sales,profit_per_trade_ignore_sales
0x3519c33BFF68Ec6a353Edc696816baaA5a9BD151,0.6022099447513812,6.575406044198895,1190.148494,181,0.6094276094276094,-18.443194634016955,0.5155104817266373,-0.10189610295036991,0.5882352941176471,1.3745720784313726,140.206352,102,0.3434343434343434,-34.3702800385173,0.6552783621056486,-0.3369635297893853
0x592Bf59Ab6061c1dbFe83801CB052964C370fd5A,0.553030303030303,5.19774831060606,686.102777,132,0.5617021276595745,45.072302650000005,0.02884007901341112,0.3414568382575758,0.04838709677419355,8.567401725806452,531.178907,62,0.26382978723404255,-109.85156735,0.054357142857142854,-1.7717994733870968
0x308C1ceaECD93f914AB50Bb33A5efCE4345a56D1,0.7565011820330969,13.731750666666667,5808.530532,423,141.0,890.145067859317,0.508843955506035,2.1043618625515768,0.8277777777777777,19.54952532777778,3518.9145590000003,180,60.0,163.30570639881694,0.7318610712405706,0.9072539244378719
0x5Fe7969F5A5f1Cb1Dc59a65CbB25CDFb0D64FAc2,0.5213675213675214,21.020344435897435,2459.380299,117,3.774193548387097,-10.845574811083567,0.6103241000974126,-0.09269722060755185,0.6379310344827587,20.763189603448275,1204.264997,58,1.8709677419354838,-3.0057777492974433,0.6293902396687882,-0.05182375429823178
0xee2Cbc0586AECd1014A7404d79c54b2f88B0E6Bb,0.4845360824742268,7.956304329896907,771.76152,97,4.041666666666667,2.236768359999999,0.48993726067746685,0.023059467628865966,0.46511627906976744,8.33206418604651,358.27876,43,1.7916666666666667,-8.739979000000007,0.47165116279069763,-0.2032553255813955
0xcEe8Ab0e043e7793D31c83003f4530CF06605170,0.5185185185185185,19.513995037037038,1053.755732,54,6.0,-1.6158514970480067,0.5725185185185185,-0.029923175871259384,0.5925925925925926,18.33803074074074,495.12683,27,3.0,-0.03441245704800652,0.5912592592477521,-0.0012745354462224637
0x2E36547E320d97Cf2080c0E41DDE745dAa4eb497,0.5,327.2477847053571,36651.751887,112,22.4,-44.1408186953156,0.8129698489813592,-0.39411445263674644,0.828125,313.2245601875,20046.371852,64,12.8,1232.0652234121978,0.7787499971268104,19.25101911581559
0x273e1533621408341a1600b38C9AdF7dDf347bFB,0.45161290322580644,38.020053763440856,3535.865,93,46.5,-95.239153,0.519,-1.0240769139784947,0.46808510638297873,36.68508510638298,1724.199,47,23.5,-259.315953,0.505127659574468,-5.517360702127659
0xAcb8D1096e11a88b332b7870cf3968e68146Aa4f,0.40350877192982454,12.509830877192982,1426.12072,114,19.0,-334.3415632542011,0.36816103551941975,-2.93282073030001,0.3283582089552239,12.323817985074626,825.695805,67,11.166666666666666,-387.54060116906965,0.3967485288518234,-5.784188077150294
0xc7966Ec78C91ffe993a387C530D329AF78e2093d,0.5034965034965035,22.518465587412585,3220.140579,143,1.0214285714285714,-18.078172071580983,0.42953846153846154,-0.12642078371734952,0.4117647058823529,20.988125999999998,1427.192568,68,0.5037037037037037,-111.72509103158103,0.42691176447726803,-1.643016044582074
0xfe86be1bB298b365e8F77464B3D54cfcb415466C,0.504424778761062,22.96797875221239,2595.381599,113,0.849624060150376,2.1211623962431334,0.4605848065444406,0.018771348639319764,0.5,20.818611092592594,1124.204999,54,0.421875,-34.445240403756856,0.4582237618429962,-0.6378748222917936
