trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,tsne_1,tsne_2,kmeans_cluster,hdbscan_cluster
0x04134CB1fa95f606Bf0f8b5bc66701E1FB6E69f7,0.5,6.246911343283583,1674.17224,268,22.33333333333333,1.569500159999995,0.5900522388059702,9.237377,14.593487,17,10
0x9108C460dB7Dd96138Feb723b73546A671CfAd07,0.503030303030303,60.68255598787879,10012.621738,165,55.0,9.407025411448966,0.4964484841841136,0.98362136,-3.3076382,6,10
0xe5c5f0e32a9f060075c4aC34070d24049E91796f,0.5,47.82835620945946,7078.596719,148,49.333333333333336,9.176739009476872,0.4104324321029499,-5.674156,-20.745386,0,5
0xf81fA2F9Ee185919eE1C166310438ad5483D2380,0.3954983922829582,49.257195508038585,15318.987803,311,311.0,-128.32761840230992,0.9763633392155834,2.0131083,31.666702,9,0
0x61480FCC996A572a0694665bBc6d3b479AAFd73E,0.5303030303030303,7.2345679469696975,954.962969,132,66.0,-7.162800277977478,0.4862538272093801,7.728256,-3.865822,6,10
0x570d19f13788FE810DCE256EcFb2D73eDD354F31,0.3607214428857715,666.9852540280561,1331302.56704,1996,332.6666666666667,-1378.1487662499978,0.9919203406813628,-13.329703,-9.880192,19,-1
0x8A0C910F4d1512888eF8AADe00c7eD98c4D55C48,0.4978165938864629,5.687659388646288,1302.474,229,20.818181818181817,1.144610000000002,0.585768558951965,8.316523,14.173756,17,10
0xe2d7431FF062D2b58B4438829e133Fd4ce641fD9,0.3372781065088757,89.8053075739645,15177.09698,169,169.0,-49.95404159999993,0.984449704142012,0.46054736,30.75015,9,0
0x8Bd800b530C312851f0dd16cF0975b85969689f3,0.5,31.056540559523807,5217.498814,168,168.0,5.804530741710032,0.5,12.293463,-2.1903963,6,6
0x7d5a178C73Da8dF5bA22E09330ee21dEd8c9BfB2,0.5058139534883721,33.099453877906974,5693.106067,172,172.0,6.045294926275939,0.5000523255813953,12.187243,-2.6334472,6,6
0xddCeE91c7074e3aF51C3d33AE0DBB1b202eFdc9f,0.4966666666666666,4.2906043333333335,1287.1813,300,17.647058823529413,1.2572072500000102,0.6075933333333333,9.065598,15.950838,17,10
0x279d9b9B228CC9F81538a995bbF6252b09b77174,0.3372319688109161,88.47630237816763,45388.34312,513,256.5,-372.5224166799998,0.9702456140350876,0.95466536,31.69555,9,0
0x65C46eb8049B9Fd1B9B90A336C353FC6793CF9fe,0.4977777777777777,6.231356888888889,1402.0553,225,16.071428571428573,2.544534999999998,0.6290844444444444,9.795114,16.97865,17,10
0x73015e65f2a7dbE6CCB309c3672578042728BC1C,0.3662790697674418,176.04983249999998,30280.57119,172,172.0,670.7495665000002,0.9772906976744186,-0.22414076,30.523762,9,0
0xAdd5D11a42955F0E00C5847C5fB82A0177b934bC,0.3353474320241691,90.87740607250755,30080.42141,331,331.0,-104.9074885300001,0.9860030211480364,0.44019303,32.26878,9,0
0x56d63F7724B27C02A7ba1F7A8Ec38E65EC43843A,0.3360655737704918,184.90999352459016,45118.03842,244,244.0,-93.8281880999999,0.9896721311475408,-0.3874173,31.412117,9,0
0x1B4245c39113d0Cbe02Fec86946D6B939c9E413b,0.7198067632850241,22.99382884057971,4759.72257,207,5.048780487804878,245.8164238184997,0.3619529423086541,5.303628,-23.41001,18,-1
0x4a33A0B1D64C99176e5dAd204672981a2cDeF8a5,0.4256198347107438,47.17794214876033,11417.062,242,7.806451612903226,-128.342019,0.4762355371900826,-6.432588,9.9960165,14,10
0x6324056f06f14DDC885294d903ed5eB66a600166,0.984251968503937,168.96787572440945,21458.920217,127,5.521739130434782,6342.068915908247,0.4072243151219133,7.7758183,-25.363277,12,-1
0x0CdD09F0034F5439F409a4BeB3dd508B11a7733e,0.5078740157480315,15.2283133503937,3867.991591,254,11.545454545454543,1604.347428290975,0.0752917482979853,-1.079787,-29.909475,11,-1
0x6DFa1367A8351ba6fd640F2dc3ED942bCC665612,0.4615384615384615,12.67329213846154,1647.527978,130,1.9696969696969695,-85.84542980440418,0.5194494988634694,0.4196472,7.8692036,6,10
0x4Dc23A432fb146D588f76BDfF993eAc84CC68b36,0.5026178010471204,26.642126685863875,5088.646197,191,6.586206896551724,12.07880077523402,0.4976753925810327,3.56488,-0.890198,6,10
0xE4a8819c1a10F64ef6d8df7365844EAdC8d3516f,0.6607929515418502,3.954387665198238,897.646,227,227.0,293.882,0.0015814977973568,1.3221751,-29.858564,11,-1
0x374Eb455531b29B6aDe0B1dfE7F07F931FfcccE9,0.5026737967914439,10.743665989304812,2009.06554,187,12.466666666666669,-21.917386980000007,0.5537326203208556,8.534142,9.584695,17,10
0x67e7552029b79Ba3E982298a2507866b05A0bB0b,0.6910569105691057,12.439508227642277,1530.059512,123,2.46,-36.165820392486005,0.3322351673040588,4.2551193,-23.866787,18,-1
0x5D2E31429f8f7683b37A007469b7147e35Ecbf19,0.5727848101265823,4.2985759493670885,1358.35,316,14.363636363636363,441.46858372,0.0095664556962025,0.052608967,-30.259058,11,-1
0x897B6FB8be1E71F735638ea4fF89d72dE62d7c70,0.4644808743169399,106.51588550273225,19492.407047,183,6.310344827586207,2686.081878496748,0.5303442291933622,-4.4428763,-1.7055694,6,-1
0xa810Ba4c5159478298e905c083403cB0Ab1296bd,0.5426356589147286,3.5766751472868217,461.391094,129,64.5,152.98420939531468,0.1528059173896391,-0.9527569,-28.821741,11,-1
0x70219061B243652DaBe54A04d19c48b4A27c3fd8,0.4238578680203045,628.4032221903553,247590.869543,394,131.33333333333334,-2.626043627240957,0.5103934060925691,-14.912717,-7.450828,1,-1
0x1Ba135F39C25dCE089625E27Df5Ef7E600b84A15,0.640625,2.42625,621.12,256,51.2,22.560704,0.437203125,5.3033576,-19.344633,18,4
0xe8d9d4127b8A365c00953fEa384Fd8d82A02291b,0.6428571428571429,121.18451275396824,15269.248607,126,7.0,-133.0859859593933,0.328212231736174,1.7347022,-23.84714,0,-1
